family	assembly_accession	gtdb_order	gtdb_class	gene_tree_order_coherence_k10	species_tree_order_coherence_k10	order_discordance	gene_tree_class_coherence_k10	species_tree_class_coherence_k10	class_discordance
soxy	GCF_005144885.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_005234135.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_006459125.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_006970865.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_007922615.2	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_007954405.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_008274805.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_008630635.1	o__Pseudomonadales	c__Gammaproteobacteria	0.3	1.0	0.7	1.0	1.0	0.0
soxy	GCF_008728195.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_008801925.2	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_008824185.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_008932115.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_009497875.2	o__Chromatiales	c__Gammaproteobacteria	0.4	0.6	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_009650135.1	o__Pseudomonadales	c__Gammaproteobacteria	0.3	1.0	0.7	1.0	1.0	0.0
soxy	GCF_009746125.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_009762325.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_009789575.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_009910365.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	1.0	1.0	0.0
soxy	GCF_009937995.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_009938015.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_010378095.2	o__Acidithiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.8	1.0	0.19999999999999996
soxy	GCF_010983895.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_011006175.1	o__Aquificales	c__Aquificia	0.4	0.6	0.19999999999999996	0.4	0.6	0.19999999999999996
soxy	GCF_011290485.1	o__Chromatiales	c__Gammaproteobacteria	0.5	0.6	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_011388215.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_011516645.4	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_012932215.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_013004065.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013177635.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013177675.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013201625.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013201705.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013201725.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013201825.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013201935.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013283835.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013307225.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013307245.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_013358405.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_013372265.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_014126615.1	o__Rhizobiales	c__Alphaproteobacteria	0.0	1.0	1.0	1.0	1.0	0.0
soxy	GCF_014337925.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_014395975.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_014489595.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_014495845.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_015291705.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_015624505.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_015689335.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_016653635.2	o__Azospirillales	c__Alphaproteobacteria	0.1	0.2	0.1	1.0	1.0	0.0
soxy	GCF_016806125.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_016806835.2	o__Azospirillales	c__Alphaproteobacteria	0.0	0.2	0.2	1.0	1.0	0.0
soxy	GCF_016807805.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_016894385.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_017301335.1	o__Pseudomonadales	c__Gammaproteobacteria	0.1	1.0	0.9	0.1	1.0	0.9
soxy	GCF_017309585.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_017498525.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_018243235.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_018279705.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_018282095.1	o__Rhizobiales	c__Alphaproteobacteria	0.1	1.0	0.9	1.0	1.0	0.0
soxy	GCF_018687595.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_018687955.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_018688255.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_018736085.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_019973615.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_021044685.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_021049305.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_021165955.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_022788655.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_022811525.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_023278185.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_023734135.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_024267655.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_024347195.1	o__Pseudomonadales	c__Gammaproteobacteria	0.3	1.0	0.7	1.0	1.0	0.0
soxy	GCF_024347215.1	o__Pseudomonadales	c__Gammaproteobacteria	0.3	1.0	0.7	1.0	1.0	0.0
soxy	GCF_024662015.1	o__Thalassobaculales	c__Alphaproteobacteria	0.0	0.0	0.0	1.0	1.0	0.0
soxy	GCF_024925465.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_025639885.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_025857195.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_026013905.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_026191725.2	o__Rhizobiales	c__Alphaproteobacteria	0.0	1.0	1.0	1.0	1.0	0.0
soxy	GCF_026409565.1	o__Sneathiellales	c__Alphaproteobacteria	0.0	0.0	0.0	0.9	1.0	0.09999999999999998
soxy	GCF_026898155.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_027594865.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_027923555.1	o__Vulcanimicrobiales	c__Vulcanimicrobiia	0.0	0.0	0.0	0.0	0.0	0.0
soxy	GCF_027943725.1	o__Campylobacterales	c__Campylobacteria	0.2	1.0	0.8	0.2	1.0	0.8
soxy	GCF_028553745.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_028553805.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_029030725.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_029318635.1	o__Rhodospirillales	c__Alphaproteobacteria	0.0	0.1	0.1	0.8	1.0	0.19999999999999996
soxy	GCF_029853695.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_029953595.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_029958925.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_030254645.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_030285785.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_030407165.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_030413175.1	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxy	GCF_032842945.2	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_033723955.1	o__Pseudomonadales	c__Gammaproteobacteria	0.0	1.0	1.0	1.0	1.0	0.0
soxy	GCF_033954455.1	o__Chromatiales	c__Gammaproteobacteria	0.5	0.6	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_034479635.1	o__Halothiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	1.0	1.0	0.0
soxy	GCF_034555965.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_035621355.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_036323495.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_038443675.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_039645985.1	o__Campylobacterales	c__Campylobacteria	0.2	1.0	0.8	0.2	1.0	0.8
soxy	GCF_039724765.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_040269895.1	o__Rhizobiales	c__Alphaproteobacteria	0.0	1.0	1.0	0.1	1.0	0.9
soxy	GCF_040409955.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_040580765.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_040790665.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_041200145.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_042214795.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_044772865.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_045016065.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_045277565.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_045571495.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_045689235.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	1.0	1.0	0.0
soxy	GCF_045689245.1	o__Pseudomonadales	c__Gammaproteobacteria	0.4	1.0	0.6	1.0	1.0	0.0
soxy	GCF_047222355.1	o__Ectothiorhodospirales	c__Gammaproteobacteria	0.2	0.2	0.0	1.0	1.0	0.0
soxy	GCF_047549485.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_047715485.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxy	GCF_048300925.1	o__Acidithiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.8	1.0	0.19999999999999996
soxy	GCF_049949285.1	o__Rhizobiales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_050749815.1	o__Xanthomonadales	c__Gammaproteobacteria	0.0	0.0	0.0	1.0	1.0	0.0
soxy	GCF_900096765.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_900130075.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxy	GCF_900142435.1	o__Aquificales	c__Aquificia	0.4	0.6	0.19999999999999996	0.4	0.6	0.19999999999999996
soxy	GCF_964332355.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000006985.1	o__Chlorobiales	c__Chlorobiia	0.2	0.2	0.0	0.2	0.2	0.0
soxz	GCF_000008625.1	o__Aquificales	c__Aquificia	0.5	0.6	0.09999999999999998	0.5	0.6	0.09999999999999998
soxz	GCF_000011965.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000013885.1	o__Rhizobiales	c__Alphaproteobacteria	0.1	1.0	0.9	0.2	1.0	0.8
soxz	GCF_000015585.1	o__Nitrococcales	c__Gammaproteobacteria	0.0	0.0	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_000018145.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000020505.1	o__Chlorobiales	c__Chlorobiia	0.2	0.2	0.0	0.2	0.2	0.0
soxz	GCF_000021545.1	o__Aquificales	c__Aquificia	0.4	0.6	0.19999999999999996	0.4	0.6	0.19999999999999996
soxz	GCF_000021565.1	o__Aquificales	c__Aquificia	0.4	0.6	0.19999999999999996	0.4	0.6	0.19999999999999996
soxz	GCF_000022145.1	o__Myxococcales	c__Myxococcia	0.0	0.0	0.0	0.0	0.0	0.0
soxz	GCF_000024425.1	o__Deinococcales	c__Deinococci	0.3	0.3	0.0	0.3	0.3	0.0
soxz	GCF_000024765.1	o__Halothiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.8	1.0	0.19999999999999996
soxz	GCF_000025485.1	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_000025605.1	o__Aquificales	c__Aquificia	0.5	0.6	0.09999999999999998	0.5	0.6	0.09999999999999998
soxz	GCF_000025705.1	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_000069785.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000091545.1	o__Deinococcales	c__Deinococci	0.3	0.3	0.0	0.3	0.3	0.0
soxz	GCF_000092125.1	o__Deinococcales	c__Deinococci	0.3	0.3	0.0	0.3	0.3	0.0
soxz	GCF_000092245.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000153125.2	o__Pseudomonadales	c__Gammaproteobacteria	0.2	1.0	0.8	0.6	1.0	0.4
soxz	GCF_000154705.2	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_000154785.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000158095.2	o__Rhizobiales	c__Alphaproteobacteria	0.8	1.0	0.19999999999999996	1.0	1.0	0.0
soxz	GCF_000183725.1	o__Campylobacterales	c__Campylobacteria	0.2	1.0	0.8	0.2	1.0	0.8
soxz	GCF_000186245.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000192745.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_000202835.1	o__Acetobacterales	c__Alphaproteobacteria	0.0	0.0	0.0	0.2	1.0	0.8
soxz	GCF_000215705.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000219215.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000224005.2	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_000227685.2	o__Ectothiorhodospirales	c__Gammaproteobacteria	0.2	0.2	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_000227745.2	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_000253115.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_000297055.2	o__Burkholderiales	c__Gammaproteobacteria	0.8	1.0	0.19999999999999996	0.9	1.0	0.09999999999999998
soxz	GCF_000321415.2	o__Ectothiorhodospirales	c__Gammaproteobacteria	0.2	0.2	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_000511355.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000511385.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000512735.1	o__Aquificales	c__Aquificia	0.5	0.6	0.09999999999999998	0.5	0.6	0.09999999999999998
soxz	GCF_000590925.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_000807775.2	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_000815105.2	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_000828615.1	o__Chromatiales	c__Gammaproteobacteria	0.6	0.6	0.0	1.0	1.0	0.0
soxz	GCF_000934605.2	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_000967425.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_000968535.2	o__Methylococcales	c__Gammaproteobacteria	0.0	0.0	0.0	1.0	1.0	0.0
soxz	GCF_000972785.3	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_001017435.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_001029105.3	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_001187845.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001305575.3	o__Beggiatoales	c__Gammaproteobacteria	0.0	0.0	0.0	1.0	1.0	0.0
soxz	GCF_001305595.1	o__Azospirillales	c__Alphaproteobacteria	0.0	0.0	0.0	0.1	1.0	0.9
soxz	GCF_001308265.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_001465545.3	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_001465595.2	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_001598055.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001620265.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_001633165.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001663815.1	o__Halothiobacillales	c__Gammaproteobacteria	0.2	0.2	0.0	0.8	1.0	0.19999999999999996
soxz	GCF_001723605.1	o__Campylobacterales	c__Campylobacteria	0.0	1.0	1.0	0.0	1.0	1.0
soxz	GCF_001747405.1	o__Chlorobiales	c__Chlorobiia	0.2	0.2	0.0	0.2	0.2	0.0
soxz	GCF_001753165.1	o__DSM-5130	c__Gammaproteobacteria	0.1	0.1	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_001753245.1	o__DSM-5130	c__Gammaproteobacteria	0.1	0.1	0.0	0.9	1.0	0.09999999999999998
soxz	GCF_001761385.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_001854125.1	o__Pseudomonadales	c__Gammaproteobacteria	0.3	1.0	0.7	0.7	1.0	0.30000000000000004
soxz	GCF_001854325.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001888185.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001889605.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_001940525.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001953055.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_001956695.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001969385.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001975705.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_001999245.1	o__Rhizobiales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_002028405.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_002085925.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_002215215.1	o__Granulosicoccales	c__Gammaproteobacteria	0.0	0.0	0.0	0.0	1.0	1.0
soxz	GCF_002222655.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_002504165.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_002795845.1	o__Pseudomonadales	c__Gammaproteobacteria	0.0	1.0	1.0	0.6	1.0	0.4
soxz	GCF_002865605.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_002872475.1	o__Burkholderiales	c__Gammaproteobacteria	0.9	1.0	0.09999999999999998	0.9	1.0	0.09999999999999998
soxz	GCF_003008555.2	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003008575.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003065365.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003065385.1	o__Burkholderiales	c__Gammaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003324675.1	o__Rhodobacterales	c__Alphaproteobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003346815.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003355515.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003403095.1	o__Rhodospirillales	c__Alphaproteobacteria	0.0	0.1	0.1	1.0	1.0	0.0
soxz	GCF_003544815.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003544835.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003544855.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
soxz	GCF_003544895.1	o__Rhodobacterales	c__Alphaproteobacteria	0.9	1.0	0.09999999999999998	1.0	1.0	0.0
soxz	GCF_003544915.1	o__Campylobacterales	c__Campylobacteria	1.0	1.0	0.0	1.0	1.0	0.0
